time,x,y,yaw,target_x,target_y,lookahead,curvature,cross_track_error,heading_error,steering_cmd,speed_cmd,battery_voltage,mission_state
7.34,2.87638,-0.58077,-0.18935,3.18204,-0.57561,0.3,1.39118,0.00811,-0.05406,0.79335,0.3,7.4,LANE_FOLLOW
7.36,2.88229,-0.58191,-0.18128,3.18204,-0.57561,0.3,1.39118,0.00778,-0.04599,0.79619,0.3,7.4,LANE_FOLLOW
7.38,2.88822,-0.58299,-0.17321,3.18204,-0.57561,0.3,1.39118,0.0075,-0.03791,0.79801,0.3,7.4,LANE_FOLLOW
7.4,2.89415,-0.58403,-0.16513,3.18204,-0.57561,0.3,1.39118,0.00727,-0.02984,0.79922,0.3,7.4,LANE_FOLLOW
7.42,2.90009,-0.58502,-0.15706,3.18204,-0.57561,0.3,1.39118,0.0071,-0.02177,0.80007,0.3,7.4,LANE_FOLLOW
7.44,2.90603,-0.58596,-0.14899,3.18204,-0.57561,0.3,1.39118,0.00696,-0.0137,0.80072,0.3,7.4,LANE_FOLLOW
7.46,2.91198,-0.58686,-0.14092,3.23015,-0.56116,0.3,1.45599,0.00853,-0.08034,0.80862,0.3,7.4,LANE_FOLLOW
7.48,2.91793,-0.5877,-0.13264,3.23015,-0.56116,0.3,1.45599,0.00804,-0.07206,0.81347,0.3,7.4,LANE_FOLLOW
7.5,2.92389,-0.58849,-0.12436,3.23015,-0.56116,0.3,1.45599,0.00761,-0.06379,0.81648,0.3,7.4,LANE_FOLLOW
7.52,2.92985,-0.58924,-0.11609,3.23015,-0.56116,0.3,1.45599,0.00723,-0.05551,0.8184,0.3,7.4,LANE_FOLLOW
7.54,2.93582,-0.58994,-0.10781,3.23015,-0.56116,0.3,1.45599,0.00689,-0.04723,0.81966,0.3,7.4,LANE_FOLLOW
7.56,2.94179,-0.59058,-0.09952,3.23015,-0.56116,0.3,1.45599,0.00661,-0.03895,0.82054,0.3,7.4,LANE_FOLLOW
7.58,2.94777,-0.59118,-0.09124,3.23015,-0.56116,0.3,1.45599,0.00638,-0.03067,0.82119,0.3,7.4,LANE_FOLLOW
7.6,2.95375,-0.59173,-0.08296,3.23015,-0.56116,0.3,1.45599,0.00619,-0.02238,0.82172,0.3,7.4,LANE_FOLLOW
7.62,2.95973,-0.59222,-0.07467,3.27731,-0.5439,0.3,1.46623,0.0078,-0.08748,0.82489,0.3,7.4,LANE_FOLLOW
7.64,2.96572,-0.59267,-0.0663,3.27731,-0.5439,0.3,1.46623,0.00727,-0.07912,0.82689,0.3,7.4,LANE_FOLLOW
7.66,2.97171,-0.59307,-0.05794,3.27731,-0.5439,0.3,1.46623,0.0068,-0.07075,0.8282,0.3,7.4,LANE_FOLLOW
7.68,2.97771,-0.59342,-0.04957,3.27731,-0.5439,0.3,1.46623,0.00637,-0.06238,0.82909,0.3,7.4,LANE_FOLLOW
7.7,2.9837,-0.59372,-0.04119,3.27731,-0.5439,0.3,1.46623,0.006,-0.05401,0.82974,0.3,7.4,LANE_FOLLOW
7.72,2.9897,-0.59396,-0.03282,3.27731,-0.5439,0.3,1.46623,0.00568,-0.04563,0.83025,0.3,7.4,LANE_FOLLOW
7.74,2.9957,-0.59416,-0.02444,3.27731,-0.5439,0.3,1.46623,0.0054,-0.03726,0.83067,0.3,7.4,LANE_FOLLOW
7.76,3.0017,-0.59431,-0.01606,3.27731,-0.5439,0.3,1.46623,0.00518,-0.02888,0.83106,0.3,7.4,LANE_FOLLOW
7.78,3.0077,-0.5944,-0.00768,3.27731,-0.5439,0.3,1.46623,0.005,-0.02049,0.83143,0.3,7.4,LANE_FOLLOW
7.8,3.0137,-0.59445,0.00071,3.32348,-0.52412,0.3,1.44835,0.00631,-0.08521,0.82991,0.3,7.4,LANE_FOLLOW
7.82,3.0197,-0.59444,0.00905,3.32348,-0.52412,0.3,1.44835,0.0058,-0.07687,0.82911,0.3,7.4,LANE_FOLLOW
7.84,3.0257,-0.59439,0.01739,3.32348,-0.52412,0.3,1.44835,0.00534,-0.06853,0.82873,0.3,7.4,LANE_FOLLOW
7.86,3.0317,-0.59429,0.02573,3.32348,-0.52412,0.3,1.44835,0.00493,-0.06018,0.82861,0.3,7.4,LANE_FOLLOW
7.88,3.0377,-0.59413,0.03408,3.32348,-0.52412,0.3,1.44835,0.00456,-0.05184,0.82866,0.3,7.4,LANE_FOLLOW
7.9,3.0437,-0.59393,0.04243,3.32348,-0.52412,0.3,1.44835,0.00425,-0.04349,0.82881,0.3,7.4,LANE_FOLLOW
7.92,3.0497,-0.59367,0.05078,3.32348,-0.52412,0.3,1.44835,0.00399,-0.03513,0.82903,0.3,7.4,LANE_FOLLOW
7.94,3.05569,-0.59337,0.05914,3.32348,-0.52412,0.3,1.44835,0.00378,-0.02678,0.82929,0.3,7.4,LANE_FOLLOW
7.96,3.06168,-0.59301,0.0675,3.36863,-0.50212,0.3,1.41982,0.00515,-0.0898,0.8234,0.3,7.4,LANE_FOLLOW
7.98,3.06767,-0.59261,0.0757,3.36863,-0.50212,0.3,1.41982,0.00461,-0.08161,0.81997,0.3,7.4,LANE_FOLLOW
8.0,3.07365,-0.59215,0.08389,3.36863,-0.50212,0.3,1.41982,0.00413,-0.07341,0.81801,0.3,7.4,LANE_FOLLOW
8.02,3.07963,-0.59165,0.09209,3.36863,-0.50212,0.3,1.41982,0.00368,-0.06521,0.81694,0.3,7.4,LANE_FOLLOW
8.04,3.0856,-0.5911,0.1003,3.36863,-0.50212,0.3,1.41982,0.00329,-0.05701,0.81642,0.3,7.4,LANE_FOLLOW
8.06,3.09157,-0.5905,0.1085,3.36863,-0.50212,0.3,1.41982,0.00295,-0.0488,0.81622,0.3,7.4,LANE_FOLLOW
8.08,3.09754,-0.58985,0.11671,3.36863,-0.50212,0.3,1.41982,0.00266,-0.04059,0.81622,0.3,7.4,LANE_FOLLOW
8.1,3.1035,-0.58915,0.12493,3.36863,-0.50212,0.3,1.41982,0.00242,-0.03238,0.81635,0.3,7.4,LANE_FOLLOW
8.12,3.10945,-0.5884,0.13314,3.41278,-0.47817,0.3,1.37027,0.00385,-0.09355,0.80656,0.3,7.4,LANE_FOLLOW
8.14,3.1154,-0.58761,0.14109,3.41278,-0.47817,0.3,1.37027,0.00329,-0.0856,0.80078,0.3,7.4,LANE_FOLLOW
8.16,3.12134,-0.58676,0.14904,3.41278,-0.47817,0.3,1.37027,0.00278,-0.07765,0.79741,0.3,7.4,LANE_FOLLOW
8.18,3.12727,-0.58587,0.157,3.41278,-0.47817,0.3,1.37027,0.00231,-0.0697,0.79549,0.3,7.4,LANE_FOLLOW
8.2,3.1332,-0.58493,0.16495,3.41278,-0.47817,0.3,1.37027,0.0019,-0.06174,0.79445,0.3,7.4,LANE_FOLLOW
8.22,3.13912,-0.58395,0.17291,3.41278,-0.47817,0.3,1.37027,0.00153,-0.05378,0.79394,0.3,7.4,LANE_FOLLOW
8.24,3.14503,-0.58292,0.18088,3.41278,-0.47817,0.3,1.37027,0.0012,-0.04582,0.79375,0.3,7.4,LANE_FOLLOW
8.26,3.15093,-0.58184,0.18884,3.41278,-0.47817,0.3,1.37027,0.00093,-0.03785,0.79376,0.3,7.4,LANE_FOLLOW
8.28,3.15682,-0.58071,0.19681,3.41278,-0.47817,0.3,1.37027,0.0007,-0.02989,0.7939,0.3,7.4,LANE_FOLLOW
8.3,3.16271,-0.57954,0.20478,3.45597,-0.45252,0.3,1.28742,0.0018,-0.08707,0.78032,0.3,7.4,LANE_FOLLOW
8.32,3.16858,-0.57832,0.21239,3.45597,-0.45252,0.3,1.28742,0.00128,-0.07946,0.77227,0.3,7.4,LANE_FOLLOW
8.34,3.17445,-0.57705,0.21999,3.45597,-0.45252,0.3,1.28742,0.00081,-0.07186,0.76754,0.3,7.4,LANE_FOLLOW
8.36,3.1803,-0.57574,0.2276,3.45597,-0.45252,0.3,1.28742,0.00038,-0.06425,0.7648,0.3,7.4,LANE_FOLLOW
8.38,3.18615,-0.57439,0.23522,3.45597,-0.45252,0.3,1.28742,-1e-05,-0.05663,0.76327,0.3,7.4,LANE_FOLLOW
8.4,3.19198,-0.57299,0.24283,3.45597,-0.45252,0.3,1.28742,-0.00035,-0.04902,0.76246,0.3,7.4,LANE_FOLLOW
8.42,3.19781,-0.57155,0.25045,3.45597,-0.45252,0.3,1.28742,-0.00064,-0.0414,0.7621,0.3,7.4,LANE_FOLLOW
8.44,3.20362,-0.57006,0.25807,3.45597,-0.45252,0.3,1.28742,-0.00089,-0.03378,0.762,0.3,7.4,LANE_FOLLOW
8.46,3.20942,-0.56853,0.2657,3.49825,-0.42541,0.3,1.17954,0.0002,-0.08514,0.74563,0.3,7.4,LANE_FOLLOW
8.48,3.21521,-0.56695,0.27289,3.49825,-0.42541,0.3,1.17954,-0.00031,-0.07795,0.7359,0.3,7.4,LANE_FOLLOW
8.5,3.22099,-0.56534,0.28008,3.49825,-0.42541,0.3,1.17954,-0.00077,-0.07075,0.73015,0.3,7.4,LANE_FOLLOW
8.52,3.22676,-0.56368,0.28728,3.49825,-0.42541,0.3,1.17954,-0.0012,-0.06356,0.7268,0.3,7.4,LANE_FOLLOW
8.54,3.23251,-0.56198,0.29447,3.49825,-0.42541,0.3,1.17954,-0.00158,-0.05636,0.72489,0.3,7.4,LANE_FOLLOW
8.56,3.23825,-0.56024,0.30167,3.49825,-0.42541,0.3,1.17954,-0.00192,-0.04916,0.72386,0.3,7.4,LANE_FOLLOW
8.58,3.24398,-0.55845,0.30888,3.49825,-0.42541,0.3,1.17954,-0.00221,-0.04196,0.72335,0.3,7.4,LANE_FOLLOW
8.6,3.2497,-0.55663,0.31608,3.49825,-0.42541,0.3,1.17954,-0.00246,-0.03475,0.72316,0.3,7.4,LANE_FOLLOW
8.62,3.2554,-0.55476,0.32329,3.53968,-0.397,0.3,1.07234,-0.00136,-0.08143,0.70486,0.3,7.4,LANE_FOLLOW
8.64,3.26109,-0.55286,0.33002,3.53968,-0.397,0.3,1.07234,-0.00185,-0.0747,0.69397,0.3,7.4,LANE_FOLLOW
8.66,3.26677,-0.55091,0.33675,3.53968,-0.397,0.3,1.07234,-0.0023,-0.06797,0.68753,0.3,7.4,LANE_FOLLOW
8.68,3.27243,-0.54893,0.34349,3.53968,-0.397,0.3,1.07234,-0.0027,-0.06123,0.68375,0.3,7.4,LANE_FOLLOW
8.7,3.27808,-0.54691,0.35023,3.53968,-0.397,0.3,1.07234,-0.00307,-0.05449,0.68158,0.3,7.4,LANE_FOLLOW
8.72,3.28371,-0.54485,0.35697,3.53968,-0.397,0.3,1.07234,-0.0034,-0.04776,0.68038,0.3,7.4,LANE_FOLLOW
8.74,3.28934,-0.54276,0.36371,3.53968,-0.397,0.3,1.07234,-0.00368,-0.04101,0.67976,0.3,7.4,LANE_FOLLOW
8.76,3.29494,-0.54062,0.37045,3.53968,-0.397,0.3,1.07234,-0.00393,-0.03427,0.6795,0.3,7.4,LANE_FOLLOW
8.78,3.30054,-0.53845,0.3772,3.53968,-0.397,0.3,1.07234,-0.00413,-0.02752,0.67946,0.3,7.4,LANE_FOLLOW
8.8,3.30611,-0.53624,0.38395,3.58031,-0.36747,0.3,0.97016,-0.00329,-0.06947,0.65926,0.31492,7.4,LANE_FOLLOW
8.82,3.31171,-0.53398,0.39021,3.58031,-0.36747,0.3,0.97016,-0.0037,-0.06321,0.64723,0.31492,7.4,LANE_FOLLOW
8.84,3.31732,-0.53167,0.39651,3.58031,-0.36747,0.3,0.97016,-0.00409,-0.05692,0.64009,0.31492,7.4,LANE_FOLLOW
8.86,3.32294,-0.52932,0.40283,3.58031,-0.36747,0.3,0.97016,-0.00443,-0.05059,0.6359,0.31492,7.4,LANE_FOLLOW
8.88,3.32857,-0.52692,0.40919,3.58031,-0.36747,0.3,0.97016,-0.00474,-0.04424,0.63349,0.31492,7.4,LANE_FOLLOW
8.9,3.3342,-0.52448,0.41556,3.58031,-0.36747,0.3,0.97016,-0.00501,-0.03786,0.63214,0.31492,7.4,LANE_FOLLOW
8.92,3.33983,-0.52199,0.42196,3.58031,-0.36747,0.3,0.97016,-0.00525,-0.03146,0.63144,0.31492,7.4,LANE_FOLLOW
8.94,3.34547,-0.51946,0.42838,3.58031,-0.36747,0.3,0.97016,-0.00544,-0.02504,0.63113,0.31492,7.4,LANE_FOLLOW
8.96,3.3511,-0.51689,0.43482,3.62025,-0.337,0.3,0.86997,-0.00462,-0.06224,0.60986,0.36501,7.4,LANE_FOLLOW
8.98,3.35683,-0.51423,0.44082,3.62025,-0.337,0.3,0.86997,-0.00502,-0.05624,0.59718,0.36501,7.4,LANE_FOLLOW
9.0,3.36265,-0.51148,0.44694,3.62025,-0.337,0.3,0.86997,-0.00538,-0.05012,0.58966,0.36501,7.4,LANE_FOLLOW
9.02,3.36854,-0.50866,0.45315,3.62025,-0.337,0.3,0.86997,-0.0057,-0.04391,0.58525,0.36501,7.4,LANE_FOLLOW
9.04,3.3745,-0.50576,0.45945,3.62025,-0.337,0.3,0.86997,-0.006,-0.03761,0.58271,0.36501,7.4,LANE_FOLLOW
9.06,3.38051,-0.50278,0.46583,3.62025,-0.337,0.3,0.86997,-0.00625,-0.03123,0.58129,0.36501,7.4,LANE_FOLLOW
9.08,3.38656,-0.49974,0.47228,3.62025,-0.337,0.3,0.86997,-0.00646,-0.02478,0.58057,0.36501,7.4,LANE_FOLLOW
9.1,3.39265,-0.49663,0.47879,3.62025,-0.337,0.3,0.86997,-0.00663,-0.01827,0.58026,0.36501,7.4,LANE_FOLLOW
9.12,3.39877,-0.49345,0.48536,3.65957,-0.30574,0.3,0.7746,-0.00599,-0.05052,0.55807,0.4127,7.4,LANE_FOLLOW
9.14,3.40501,-0.49016,0.49142,3.65957,-0.30574,0.3,0.7746,-0.00634,-0.04446,0.54485,0.4127,7.4,LANE_FOLLOW
9.16,3.41135,-0.48677,0.49761,3.65957,-0.30574,0.3,0.7746,-0.00666,-0.03828,0.53703,0.4127,7.4,LANE_FOLLOW
9.18,3.41778,-0.48328,0.5039,3.65957,-0.30574,0.3,0.7746,-0.00694,-0.03198,0.53245,0.4127,7.4,LANE_FOLLOW
9.2,3.42429,-0.47969,0.51029,3.65957,-0.30574,0.3,0.7746,-0.00718,-0.02559,0.52983,0.4127,7.4,LANE_FOLLOW
9.22,3.43085,-0.47601,0.51678,3.65957,-0.30574,0.3,0.7746,-0.00737,-0.01911,0.5284,0.4127,7.4,LANE_FOLLOW
9.24,3.43747,-0.47225,0.52334,3.65957,-0.30574,0.3,0.7746,-0.00752,-0.01255,0.52768,0.4127,7.4,LANE_FOLLOW
9.26,3.44413,-0.46841,0.52997,3.69833,-0.27379,0.3,0.68879,-0.00698,-0.04028,0.50513,0.4556,7.4,LANE_FOLLOW
9.28,3.4509,-0.46444,0.53601,3.69833,-0.27379,0.3,0.68879,-0.0073,-0.03423,0.4917,0.4556,7.4,LANE_FOLLOW
9.3,3.45778,-0.46036,0.54217,3.69833,-0.27379,0.3,0.68879,-0.00757,-0.02807,0.48377,0.4556,7.4,LANE_FOLLOW
9.32,3.46475,-0.45616,0.54843,3.69833,-0.27379,0.3,0.68879,-0.0078,-0.02181,0.47915,0.4556,7.4,LANE_FOLLOW
9.34,3.47179,-0.45186,0.55479,3.69833,-0.27379,0.3,0.68879,-0.00798,-0.01545,0.47652,0.4556,7.4,LANE_FOLLOW
9.36,3.47889,-0.44746,0.56123,3.69833,-0.27379,0.3,0.68879,-0.00811,-0.00901,0.47511,0.4556,7.4,LANE_FOLLOW
9.38,3.48603,-0.44297,0.56775,3.73657,-0.24122,0.3,0.61437,-0.00757,-0.03336,0.45307,0.49281,7.4,LANE_FOLLOW
9.4,3.49329,-0.43834,0.57363,3.73657,-0.24122,0.3,0.61437,-0.00786,-0.02748,0.43998,0.49281,7.4,LANE_FOLLOW
9.42,3.50064,-0.43359,0.57962,3.73657,-0.24122,0.3,0.61437,-0.0081,-0.02149,0.43225,0.49281,7.4,LANE_FOLLOW
9.44,3.50807,-0.42872,0.58571,3.73657,-0.24122,0.3,0.61437,-0.00829,-0.0154,0.42776,0.49281,7.4,LANE_FOLLOW
9.46,3.51557,-0.42375,0.59187,3.73657,-0.24122,0.3,0.61437,-0.00843,-0.00924,0.42523,0.49281,7.4,LANE_FOLLOW
9.48,3.52312,-0.41867,0.59812,3.73657,-0.24122,0.3,0.61437,-0.00851,-0.00299,0.42388,0.49281,7.4,LANE_FOLLOW
9.5,3.53071,-0.4135,0.60443,3.7744,-0.20817,0.3,0.54118,-0.00808,-0.02404,0.40212,0.52941,7.4,LANE_FOLLOW
9.52,3.53841,-0.40819,0.61004,3.7744,-0.20817,0.3,0.54118,-0.00831,-0.01843,0.3892,0.52941,7.4,LANE_FOLLOW
9.54,3.54619,-0.40275,0.61574,3.7744,-0.20817,0.3,0.54118,-0.00848,-0.01273,0.38158,0.52941,7.4,LANE_FOLLOW
9.56,3.55405,-0.39719,0.62153,3.7744,-0.20817,0.3,0.54118,-0.0086,-0.00694,0.37717,0.52941,7.4,LANE_FOLLOW
9.58,3.56197,-0.39151,0.62739,3.7744,-0.20817,0.3,0.54118,-0.00867,-0.00108,0.3747,0.52941,7.4,LANE_FOLLOW
9.6,3.56994,-0.38574,0.63332,3.84904,-0.14092,0.30503,0.46679,-0.00824,-0.0183,0.3401,0.5666,7.4,LANE_FOLLOW
9.62,3.57801,-0.37981,0.63799,3.84904,-0.14092,0.30679,0.46679,-0.00842,-0.01363,0.31942,0.5666,7.4,LANE_FOLLOW
9.64,3.58618,-0.37375,0.64274,3.84904,-0.14092,0.30834,0.46679,-0.00856,-0.00888,0.30711,0.5666,7.4,LANE_FOLLOW
9.66,3.59443,-0.36758,0.64756,3.84904,-0.14092,0.30971,0.46679,-0.00865,-0.00407,0.29983,0.5666,7.4,LANE_FOLLOW
9.68,3.60274,-0.36129,0.65243,3.84904,-0.14092,0.31091,0.46679,-0.00869,0.00081,0.29557,0.5666,7.4,LANE_FOLLOW
9.7,3.61111,-0.35489,0.65737,3.88598,-0.10688,0.32467,0.40332,-0.00832,-0.01438,0.27976,0.59834,7.4,LANE_FOLLOW
9.72,3.61959,-0.34835,0.6618,3.88598,-0.10688,0.32636,0.40332,-0.00847,-0.00995,0.27036,0.59834,7.4,LANE_FOLLOW
9.74,3.62815,-0.34168,0.66629,3.88598,-0.10688,0.32785,0.40332,-0.00858,-0.00545,0.26482,0.59834,7.4,LANE_FOLLOW
9.76,3.63678,-0.3349,0.67085,3.88598,-0.10688,0.32916,0.40332,-0.00864,-0.0009,0.2616,0.59834,7.4,LANE_FOLLOW
9.78,3.64547,-0.328,0.67546,3.92273,-0.07264,0.33978,0.35599,-0.00821,-0.01393,0.2473,0.62201,7.4,LANE_FOLLOW
9.8,3.65426,-0.32096,0.67957,3.92273,-0.07264,0.34136,0.35599,-0.00836,-0.00982,0.23881,0.62201,7.4,LANE_FOLLOW
9.82,3.66312,-0.3138,0.68373,3.92273,-0.07264,0.34276,0.35599,-0.00848,-0.00565,0.2338,0.62201,7.4,LANE_FOLLOW
9.84,3.67205,-0.30652,0.68794,3.92273,-0.07264,0.34398,0.35599,-0.00854,-0.00144,0.2309,0.62201,7.4,LANE_FOLLOW
9.86,3.68103,-0.29914,0.6922,3.92273,-0.07264,0.34507,0.35599,-0.00856,0.00281,0.22927,0.62201,7.4,LANE_FOLLOW
9.88,3.69006,-0.29166,0.6965,3.99594,-0.00383,0.35513,0.31046,-0.00824,-0.00902,0.20657,0.64477,7.4,LANE_FOLLOW
9.9,3.69915,-0.28405,0.6998,3.99594,-0.00383,0.35651,0.31046,-0.00835,-0.00572,0.19301,0.64477,7.4,LANE_FOLLOW
9.92,3.70832,-0.27633,0.70314,3.99594,-0.00383,0.35773,0.31046,-0.00841,-0.00238,0.18493,0.64477,7.4,LANE_FOLLOW
9.94,3.71754,-0.26851,0.70651,3.99594,-0.00383,0.3588,0.31046,-0.00844,0.00099,0.18016,0.64477,7.4,LANE_FOLLOW
9.96,3.72681,-0.2606,0.70991,4.0325,0.03062,0.37045,0.25696,-0.00818,-0.00809,0.16826,0.67152,7.4,LANE_FOLLOW
9.98,3.73616,-0.25257,0.7129,4.0325,0.03062,0.37192,0.25696,-0.00828,-0.00509,0.16118,0.67152,7.4,LANE_FOLLOW
10.0,3.74559,-0.24442,0.71593,4.0325,0.03062,0.37321,0.25696,-0.00834,-0.00207,0.15699,0.67152,7.4,LANE_FOLLOW
10.02,3.75508,-0.23617,0.71899,4.0325,0.03062,0.37435,0.25696,-0.00837,0.00099,0.15454,0.67152,7.4,LANE_FOLLOW
10.04,3.76461,-0.22782,0.72207,4.06912,0.06501,0.3838,0.21476,-0.00814,-0.00647,0.14411,0.69262,7.4,LANE_FOLLOW
10.06,3.77423,-0.21935,0.72473,4.06912,0.06501,0.38518,0.21476,-0.00822,-0.00381,0.1379,0.69262,7.4,LANE_FOLLOW
10.08,3.78391,-0.21077,0.72741,4.06912,0.06501,0.38641,0.21476,-0.00827,-0.00113,0.13422,0.69262,7.4,LANE_FOLLOW
10.1,3.79366,-0.2021,0.73011,4.06912,0.06501,0.38748,0.21476,-0.00829,0.00158,0.13208,0.69262,7.4,LANE_FOLLOW
10.12,3.80345,-0.19334,0.73285,4.10584,0.09929,0.39523,0.18079,-0.00809,-0.00528,0.12186,0.7096,7.4,LANE_FOLLOW
10.14,3.8133,-0.18446,0.73512,4.10584,0.09929,0.39647,0.18079,-0.00816,-0.003,0.11577,0.7096,7.4,LANE_FOLLOW
10.16,3.82322,-0.1755,0.73742,4.10584,0.09929,0.39756,0.18079,-0.0082,-0.00071,0.11217,0.7096,7.4,LANE_FOLLOW
10.18,3.83319,-0.16644,0.73974,4.10584,0.09929,0.39853,0.18079,-0.00821,0.00161,0.11006,0.7096,7.4,LANE_FOLLOW
10.2,3.8432,-0.1573,0.74208,4.17984,0.16723,0.40766,0.1394,-0.00809,-0.00266,0.09259,0.7303,7.4,LANE_FOLLOW
10.22,3.85328,-0.14806,0.74354,4.17984,0.16723,0.40889,0.1394,-0.00812,-0.00119,0.08213,0.7303,7.4,LANE_FOLLOW
10.24,3.86343,-0.13873,0.74501,4.17984,0.16723,0.40999,0.1394,-0.00814,0.00028,0.07588,0.7303,7.4,LANE_FOLLOW
10.26,3.87364,-0.12931,0.7465,4.21723,0.20078,0.41824,0.10298,-0.00801,-0.00344,0.06518,0.74851,7.4,LANE_FOLLOW
10.28,3.88392,-0.1198,0.74761,4.21723,0.20078,0.41951,0.10298,-0.00806,-0.00233,0.05878,0.74851,7.4,LANE_FOLLOW
10.3,3.89428,-0.1102,0.74873,4.21723,0.20078,0.42064,0.10298,-0.00809,-0.00121,0.05496,0.74851,7.4,LANE_FOLLOW
10.32,3.9047,-0.10052,0.74986,4.21723,0.20078,0.42164,0.10298,-0.00811,-8e-05,0.05269,0.74851,7.4,LANE_FOLLOW
10.34,3.91517,-0.09076,0.751,4.25499,0.23391,0.42891,0.07099,-0.00804,-0.00261,0.04389,0.76451,7.4,LANE_FOLLOW
10.36,3.92572,-0.08092,0.75171,4.25499,0.23391,0.43007,0.07099,-0.00808,-0.0019,0.03862,0.76451,7.4,LANE_FOLLOW
10.38,3.93633,-0.071,0.75243,4.25499,0.23391,0.43108,0.07099,-0.00811,-0.00118,0.03547,0.76451,7.4,LANE_FOLLOW
10.4,3.947,-0.06101,0.75315,4.29314,0.26658,0.43888,0.03651,-0.00808,-0.00218,0.0262,0.78175,7.4,LANE_FOLLOW
10.42,3.95775,-0.05093,0.75344,4.29314,0.26658,0.44007,0.03651,-0.00811,-0.00188,0.02064,0.78175,7.4,LANE_FOLLOW
10.44,3.96858,-0.04077,0.75374,4.29314,0.26658,0.44113,0.03651,-0.00814,-0.00159,0.01731,0.78175,7.4,LANE_FOLLOW
10.46,3.97947,-0.03055,0.75403,4.29314,0.26658,0.44206,0.03651,-0.00817,-0.00129,0.01532,0.78175,7.4,LANE_FOLLOW
10.48,3.99042,-0.02027,0.75433,4.33176,0.29871,0.44953,0.00324,-0.00818,-0.00123,0.00622,0.79838,7.4,LANE_FOLLOW
10.5,4.00144,-0.00991,0.75415,4.33176,0.29871,0.45065,0.00324,-0.0082,-0.00141,0.00076,0.79838,7.4,LANE_FOLLOW
10.52,4.01254,0.00052,0.75397,4.33176,0.29871,0.45164,0.00324,-0.00822,-0.00159,-0.00252,0.79838,7.4,LANE_FOLLOW
10.54,4.02371,0.011,0.75379,4.37095,0.33013,0.44745,0.02855,-0.00828,-0.00025,-0.01263,0.78573,7.4,LANE_FOLLOW
10.56,4.03491,0.02152,0.7531,4.37095,0.33013,0.44791,0.02855,-0.00828,-0.00093,-0.01871,0.78573,7.4,LANE_FOLLOW
10.58,4.04615,0.03205,0.75241,4.37095,0.33013,0.44833,0.02855,-0.00829,-0.00162,-0.02237,0.78573,7.4,LANE_FOLLOW
10.6,4.05742,0.0426,0.75171,4.41076,0.36077,0.4419,0.0625,-0.00839,0.00059,-0.0329,0.76875,7.4,LANE_FOLLOW
10.62,4.06869,0.05314,0.7505,4.41076,0.36077,0.44183,0.0625,-0.00838,-0.00062,-0.03924,0.76875,7.4,LANE_FOLLOW
10.64,4.07997,0.06366,0.74929,4.41076,0.36077,0.44176,0.0625,-0.00839,-0.00183,-0.04306,0.76875,7.4,LANE_FOLLOW
10.66,4.09126,0.07417,0.74808,4.41076,0.36077,0.4417,0.0625,-0.00842,-0.00304,-0.04539,0.76875,7.4,LANE_FOLLOW
10.68,4.10256,0.08465,0.74687,4.45124,0.3905,0.43449,0.09831,-0.00853,0.00095,-0.05592,0.75085,7.4,LANE_FOLLOW
10.7,4.11384,0.09509,0.74509,4.45124,0.3905,0.43402,0.09831,-0.00851,-0.00082,-0.06227,0.75085,7.4,LANE_FOLLOW
10.72,4.1251,0.10548,0.74332,4.45124,0.3905,0.4336,0.09831,-0.00853,-0.0026,-0.06612,0.75085,7.4,LANE_FOLLOW
10.74,4.13636,0.11583,0.74154,4.49248,0.41919,0.42684,0.13029,-0.00867,0.00206,-0.07784,0.73485,7.4,LANE_FOLLOW
10.76,4.14759,0.12611,0.7392,4.49248,0.41919,0.42615,0.13029,-0.00864,-0.00028,-0.08491,0.73485,7.4,LANE_FOLLOW
10.78,4.15879,0.13632,0.73687,4.49248,0.41919,0.42553,0.13029,-0.00865,-0.00262,-0.0892,0.73485,7.4,LANE_FOLLOW
10.8,4.16997,0.14647,0.73454,4.53454,0.44664,0.41741,0.16819,-0.00886,0.00317,-0.10154,0.71591,7.4,LANE_FOLLOW
10.82,4.18112,0.15653,0.73163,4.53454,0.44664,0.41648,0.16819,-0.00881,0.00027,-0.109,0.71591,7.4,LANE_FOLLOW
10.84,4.19222,0.16651,0.72874,4.53454,0.44664,0.41567,0.16819,-0.00881,-0.00262,-0.11353,0.71591,7.4,LANE_FOLLOW
10.86,4.20331,0.1764,0.72586,4.53454,0.44664,0.41495,0.16819,-0.00884,-0.00551,-0.1163,0.71591,7.4,LANE_FOLLOW
10.88,4.21437,0.18622,0.72299,4.57752,0.47264,0.40565,0.2115,-0.00906,0.00275,-0.12891,0.69425,7.4,LANE_FOLLOW
10.9,4.22539,0.19594,0.71948,4.57752,0.47264,0.40458,0.2115,-0.00902,-0.00076,-0.13653,0.69425,7.4,LANE_FOLLOW
10.92,4.23636,0.20556,0.716,4.57752,0.47264,0.40363,0.2115,-0.00903,-0.00424,-0.14118,0.69425,7.4,LANE_FOLLOW
10.94,4.24731,0.21508,0.71253,4.57752,0.47264,0.39571,0.24693,-0.00931,0.00441,-0.14403,0.67654,7.4,LANE_FOLLOW
10.96,4.2582,0.22449,0.70909,4.57752,0.47264,0.39456,0.24693,-0.00925,0.00097,-0.14582,0.67654,7.4,LANE_FOLLOW
